"June 30, 2015 at 09:16AM","entered"
"August 01, 2016 at 07:07PM","exited"
"August 02, 2016 at 09:01AM","entered"
"August 02, 2016 at 10:03PM","exited"
"August 03, 2016 at 09:21AM","entered"
"August 03, 2016 at 06:47PM","exited"
"August 04, 2016 at 12:52PM","entered"
"August 04, 2016 at 01:04PM","entered"
"August 04, 2016 at 01:13PM","entered"
"August 04, 2016 at 01:36PM","exited"
"August 05, 2016 at 10:17AM","entered"
"August 05, 2016 at 06:37PM","exited"
"August 10, 2016 at 07:54AM","entered"
"August 10, 2016 at 06:22PM","exited"
"August 11, 2016 at 09:19AM","entered"
"August 11, 2016 at 08:12PM","exited"
"August 12, 2016 at 08:49AM","entered"
"August 12, 2016 at 05:51PM","exited"
"August 16, 2016 at 09:56AM","entered"
"August 16, 2016 at 07:05PM","exited"
"August 17, 2016 at 09:05AM","entered"
"August 17, 2016 at 05:52PM","exited"
"August 18, 2016 at 08:49AM","entered"
"August 18, 2016 at 09:14AM","entered"
"August 18, 2016 at 10:16PM","exited"
"August 19, 2016 at 08:48AM","entered"
"August 19, 2016 at 05:23PM","exited"
"August 19, 2016 at 06:58PM","entered"
"August 19, 2016 at 09:53PM","exited"
"August 20, 2016 at 08:12PM","exited"
"August 21, 2016 at 03:05PM","entered"
"August 21, 2016 at 03:52PM","exited"
"August 21, 2016 at 07:55PM","entered"
"August 21, 2016 at 08:34PM","exited"
"September 01, 2016 at 08:58AM","entered"
"September 01, 2016 at 06:08PM","exited"
"September 02, 2016 at 09:00AM","entered"
"September 02, 2016 at 06:38PM","exited"
"September 02, 2016 at 09:23PM","entered"
"September 02, 2016 at 09:27PM","exited"
"September 03, 2016 at 04:10PM","entered"
"September 03, 2016 at 06:48PM","exited"
"September 03, 2016 at 07:04PM","exited"
"September 05, 2016 at 08:27AM","entered"
"September 05, 2016 at 09:10PM","exited"
"September 05, 2016 at 09:17PM","exited"
"September 05, 2016 at 09:53PM","exited"
"September 06, 2016 at 10:17AM","entered"
"September 06, 2016 at 07:49PM","exited"
"September 07, 2016 at 09:34AM","entered"
"September 07, 2016 at 07:03PM","exited"
"September 08, 2016 at 09:14AM","entered"
"September 08, 2016 at 12:52PM","entered"
"September 08, 2016 at 06:47PM","exited"
"September 08, 2016 at 09:05PM","entered"
"September 08, 2016 at 09:36PM","exited"
"September 09, 2016 at 09:00AM","entered"
"September 09, 2016 at 10:24AM","exited"
"September 09, 2016 at 10:41AM","entered"
"September 09, 2016 at 01:04PM","entered"
"September 09, 2016 at 06:01PM","entered"
"September 10, 2016 at 12:00AM","exited"
"September 10, 2016 at 06:00PM","entered"
"September 10, 2016 at 06:34PM","entered"
"September 10, 2016 at 09:43PM","exited"
"September 11, 2016 at 02:57PM","entered"
"September 11, 2016 at 03:43PM","exited"
"September 12, 2016 at 09:31AM","entered"
"September 12, 2016 at 09:53PM","exited"
"September 12, 2016 at 11:26PM","exited"
"September 13, 2016 at 08:50AM","entered"
"September 13, 2016 at 12:39PM","exited"
"September 13, 2016 at 12:43PM","entered"
"September 13, 2016 at 07:19PM","exited"
"September 14, 2016 at 09:15AM","entered"
"September 14, 2016 at 12:52PM","exited"
"September 14, 2016 at 12:58PM","entered"
"September 14, 2016 at 10:31PM","exited"
"September 15, 2016 at 09:02AM","entered"
"September 15, 2016 at 12:16PM","exited"
"September 15, 2016 at 12:20PM","entered"
"September 15, 2016 at 02:28PM","exited"
"September 15, 2016 at 04:21PM","entered"
"September 15, 2016 at 10:15PM","exited"
"September 16, 2016 at 08:47AM","entered"
"September 16, 2016 at 06:24PM","exited"
"September 16, 2016 at 06:37PM","entered"
"September 16, 2016 at 06:57PM","exited"
"September 16, 2016 at 06:58PM","entered"
"September 16, 2016 at 07:00PM","exited"
"September 16, 2016 at 07:03PM","entered"
"September 16, 2016 at 08:47PM","exited"
"September 17, 2016 at 01:55PM","entered"
"September 17, 2016 at 06:51PM","exited"
"September 18, 2016 at 06:16PM","entered"
"September 18, 2016 at 06:23PM","exited"
"September 19, 2016 at 09:28AM","entered"
"September 19, 2016 at 06:43PM","exited"
"September 19, 2016 at 06:56PM","entered"
"September 19, 2016 at 11:45PM","exited"
"September 20, 2016 at 09:38AM","entered"
"September 20, 2016 at 07:06PM","exited"
"September 21, 2016 at 09:43AM","entered"
"September 21, 2016 at 05:51PM","exited"
"September 21, 2016 at 09:44PM","entered"
"September 21, 2016 at 10:38PM","exited"
"September 22, 2016 at 08:32PM","exited"
"September 23, 2016 at 08:49AM","entered"
"September 24, 2016 at 01:01AM","exited"
"September 25, 2016 at 01:02PM","entered"
"September 26, 2016 at 09:19AM","entered"
"September 26, 2016 at 06:08PM","exited"
"September 27, 2016 at 09:31AM","entered"
"September 28, 2016 at 10:01AM","entered"
"September 28, 2016 at 06:54PM","exited"
"September 28, 2016 at 09:04PM","entered"
"September 28, 2016 at 09:05PM","exited"
"September 28, 2016 at 09:06PM","entered"
"September 28, 2016 at 09:22PM","exited"
"September 29, 2016 at 09:30AM","entered"
"September 29, 2016 at 01:26PM","exited"
"September 29, 2016 at 02:22PM","entered"
"September 29, 2016 at 11:09PM","exited"
"September 30, 2016 at 10:40PM","exited"
"October 01, 2016 at 09:33PM","entered"
"October 01, 2016 at 09:38PM","exited"
"October 03, 2016 at 12:29PM","entered"
"October 03, 2016 at 05:55PM","exited"
"October 04, 2016 at 11:25AM","entered"
"October 04, 2016 at 06:32PM","exited"
"October 05, 2016 at 09:19AM","entered"
"October 05, 2016 at 01:14PM","exited"
"October 05, 2016 at 02:15PM","entered"
"October 05, 2016 at 06:30PM","exited"
"October 06, 2016 at 08:58AM","entered"
"October 06, 2016 at 10:49AM","exited"
"October 06, 2016 at 12:36PM","entered"
"October 06, 2016 at 02:48PM","entered"
"October 06, 2016 at 05:27PM","entered"
"October 06, 2016 at 05:54PM","entered"
"October 06, 2016 at 06:39PM","entered"
"October 06, 2016 at 06:57PM","entered"
"October 06, 2016 at 07:32PM","entered"
"October 06, 2016 at 09:17PM","exited"
"October 07, 2016 at 09:00AM","entered"
"October 07, 2016 at 09:48AM","entered"
"October 07, 2016 at 10:29AM","entered"
"October 10, 2016 at 09:58AM","entered"
"October 11, 2016 at 09:14AM","entered"
"October 11, 2016 at 02:54PM","exited"
"October 11, 2016 at 03:30PM","entered"
"October 11, 2016 at 06:54PM","exited"
"October 12, 2016 at 09:36AM","entered"
"October 12, 2016 at 09:49PM","exited"
"October 13, 2016 at 09:32AM","entered"
"October 13, 2016 at 09:12PM","exited"
"October 14, 2016 at 09:05AM","entered"
"October 14, 2016 at 08:37PM","exited"
"October 17, 2016 at 09:33AM","entered"
"October 17, 2016 at 08:30PM","exited"
"October 18, 2016 at 09:25AM","entered"
"October 18, 2016 at 06:18PM","exited"
"October 19, 2016 at 09:24AM","entered"
"October 19, 2016 at 06:59PM","exited"
"October 20, 2016 at 12:39AM","entered"
"October 20, 2016 at 12:42AM","exited"
"October 20, 2016 at 08:56AM","entered"
"October 20, 2016 at 07:53PM","exited"
"October 21, 2016 at 09:05AM","entered"
"October 24, 2016 at 09:27AM","entered"
"October 24, 2016 at 08:21PM","exited"
"October 25, 2016 at 09:41AM","entered"
"October 25, 2016 at 08:11PM","exited"
"October 26, 2016 at 12:50PM","entered"
"October 26, 2016 at 02:54PM","exited"
"October 26, 2016 at 02:56PM","entered"
"October 26, 2016 at 03:26PM","entered"
"October 26, 2016 at 03:52PM","exited"
"October 27, 2016 at 09:03AM","entered"
"October 27, 2016 at 06:09PM","exited"
"October 28, 2016 at 08:59AM","entered"
"October 29, 2016 at 05:07AM","exited"
"October 31, 2016 at 08:29PM","exited"
"November 02, 2016 at 09:34AM","entered"
"November 02, 2016 at 10:27AM","entered"
"November 02, 2016 at 07:01PM","entered"
"November 02, 2016 at 07:27PM","entered"
"November 03, 2016 at 06:47PM","exited"
"November 07, 2016 at 08:56AM","entered"
"November 07, 2016 at 09:26AM","exited"
"November 07, 2016 at 09:28AM","entered"
"November 07, 2016 at 09:49AM","exited"
"November 07, 2016 at 09:50AM","entered"
"November 07, 2016 at 09:51AM","exited"
"November 07, 2016 at 09:52AM","entered"
"November 08, 2016 at 03:22PM","entered"
"November 08, 2016 at 06:01PM","exited"
"November 08, 2016 at 10:32PM","entered"
"November 08, 2016 at 10:35PM","exited"
"November 09, 2016 at 10:14AM","entered"
"November 09, 2016 at 10:17AM","entered"
"November 09, 2016 at 12:06PM","entered"
"November 09, 2016 at 07:44PM","entered"
"November 09, 2016 at 09:38PM","exited"
"November 10, 2016 at 09:28AM","entered"
"November 10, 2016 at 02:45PM","entered"
"November 10, 2016 at 02:49PM","entered"
"November 10, 2016 at 06:07PM","entered"
"November 10, 2016 at 08:41PM","exited"
"November 10, 2016 at 08:42PM","entered"
"November 10, 2016 at 08:43PM","exited"
"November 10, 2016 at 08:44PM","entered"
"November 10, 2016 at 09:43PM","entered"
"November 10, 2016 at 09:57PM","entered"
"November 10, 2016 at 10:40PM","entered"
"November 11, 2016 at 12:27PM","entered"
"November 11, 2016 at 04:00PM","entered"
"November 11, 2016 at 06:15PM","entered"
"November 11, 2016 at 06:37PM","exited"
"November 12, 2016 at 04:39PM","entered"
"November 14, 2016 at 08:56AM","entered"
"November 14, 2016 at 09:16AM","entered"
"November 14, 2016 at 05:19PM","entered"
"November 15, 2016 at 09:19AM","entered"
"November 15, 2016 at 04:47PM","entered"
"November 15, 2016 at 04:57PM","exited"
"November 15, 2016 at 04:58PM","entered"
"November 15, 2016 at 05:03PM","exited"
"November 15, 2016 at 10:37PM","entered"
"November 15, 2016 at 11:40PM","exited"
"November 16, 2016 at 10:43AM","entered"
"November 16, 2016 at 08:15PM","exited"
"November 17, 2016 at 08:56AM","entered"
"November 17, 2016 at 09:18AM","entered"
"November 17, 2016 at 04:27PM","entered"
"November 17, 2016 at 05:37PM","exited"
"November 17, 2016 at 05:43PM","entered"
"November 18, 2016 at 08:59AM","entered"
"November 18, 2016 at 09:03AM","entered"
"November 21, 2016 at 10:40AM","entered"
"November 21, 2016 at 02:29PM","entered"
"November 21, 2016 at 08:16PM","exited"
"November 22, 2016 at 10:08AM","entered"
"November 22, 2016 at 12:50PM","exited"
"November 22, 2016 at 12:51PM","entered"
"November 22, 2016 at 02:10PM","entered"
"November 22, 2016 at 02:15PM","entered"
"November 22, 2016 at 02:23PM","entered"
"November 22, 2016 at 06:26PM","entered"
"November 22, 2016 at 10:33PM","entered"
"November 22, 2016 at 10:35PM","exited"
"November 23, 2016 at 09:19AM","entered"
"November 23, 2016 at 09:26AM","entered"
"November 23, 2016 at 09:38AM","entered"
"November 23, 2016 at 10:24AM","entered"
"November 23, 2016 at 10:39AM","entered"
"November 23, 2016 at 10:53AM","entered"
"November 23, 2016 at 11:14AM","entered"
"November 23, 2016 at 11:24AM","entered"
"November 23, 2016 at 11:40AM","entered"
"November 23, 2016 at 11:56AM","entered"
"November 23, 2016 at 01:47PM","entered"
"November 23, 2016 at 01:50PM","entered"
"November 23, 2016 at 02:37PM","entered"
"November 23, 2016 at 02:47PM","entered"
"November 23, 2016 at 03:03PM","entered"
"November 23, 2016 at 03:18PM","entered"
"November 23, 2016 at 04:08PM","entered"
"November 23, 2016 at 05:47PM","entered"
"November 23, 2016 at 06:05PM","entered"
"November 23, 2016 at 07:38PM","entered"
"November 23, 2016 at 07:41PM","entered"
"November 23, 2016 at 08:01PM","entered"
"November 23, 2016 at 08:18PM","entered"
"November 23, 2016 at 08:55PM","entered"
"November 23, 2016 at 09:30PM","entered"
"November 23, 2016 at 09:56PM","entered"
"November 23, 2016 at 10:06PM","entered"
"November 23, 2016 at 10:32PM","entered"
"November 23, 2016 at 10:42PM","entered"
"November 23, 2016 at 11:08PM","entered"
"November 23, 2016 at 11:10PM","entered"
"November 23, 2016 at 11:13PM","exited"
"November 24, 2016 at 08:52AM","entered"
"November 24, 2016 at 08:55AM","entered"
"November 24, 2016 at 09:00AM","entered"
"November 24, 2016 at 07:36PM","exited"
"November 25, 2016 at 08:53AM","entered"
"November 25, 2016 at 09:16AM","entered"
"November 25, 2016 at 11:13AM","entered"
"November 25, 2016 at 02:51PM","entered"
"November 25, 2016 at 02:54PM","entered"
"November 25, 2016 at 03:01PM","entered"
"November 25, 2016 at 05:26PM","entered"
"November 25, 2016 at 05:32PM","entered"
"November 25, 2016 at 08:27PM","exited"
"November 25, 2016 at 08:28PM","entered"
"November 26, 2016 at 05:22PM","entered"
"November 26, 2016 at 08:47PM","exited"
"November 27, 2016 at 04:11PM","entered"
"December 06, 2016 at 10:33PM","entered"
"December 07, 2016 at 06:29AM","entered"
"December 07, 2016 at 06:30AM","exited"
"December 07, 2016 at 09:28AM","entered"
"December 08, 2016 at 02:34PM","entered"
"December 09, 2016 at 09:01AM","entered"
"December 09, 2016 at 09:46AM","entered"
"December 09, 2016 at 09:57AM","entered"
"December 09, 2016 at 01:15PM","entered"
"December 09, 2016 at 04:55PM","entered"
"December 09, 2016 at 05:00PM","entered"
"December 09, 2016 at 05:10PM","entered"
"December 09, 2016 at 05:20PM","entered"
"December 09, 2016 at 05:45PM","entered"
"December 09, 2016 at 07:23PM","entered"
"December 09, 2016 at 08:25PM","entered"
"December 09, 2016 at 09:11PM","entered"
"December 09, 2016 at 09:40PM","entered"
"December 09, 2016 at 10:04PM","entered"
"December 10, 2016 at 11:26AM","entered"
"December 10, 2016 at 11:30AM","exited"
"December 10, 2016 at 12:51PM","entered"
"December 10, 2016 at 03:30PM","entered"
"December 10, 2016 at 03:45PM","entered"
"December 10, 2016 at 04:54PM","entered"
"December 10, 2016 at 05:59PM","entered"
"December 30, 2016 at 09:46AM","entered"
"December 30, 2016 at 09:51AM","entered"
"December 30, 2016 at 09:57AM","entered"
"December 30, 2016 at 10:08AM","entered"
"December 30, 2016 at 10:28AM","entered"
"December 30, 2016 at 11:11AM","entered"
"December 30, 2016 at 11:50AM","entered"
"December 30, 2016 at 12:11PM","entered"
"December 30, 2016 at 01:42PM","entered"
"December 30, 2016 at 03:09PM","entered"
"December 30, 2016 at 04:01PM","entered"
"December 30, 2016 at 05:59PM","entered"
"December 30, 2016 at 06:25PM","entered"
"December 30, 2016 at 06:40PM","entered"
"December 30, 2016 at 07:31PM","entered"
"December 31, 2016 at 05:20PM","exited"
"December 31, 2016 at 11:54PM","entered"
"December 31, 2016 at 11:57PM","entered"
"January 01, 2017 at 12:46AM","exited"
"January 02, 2017 at 09:43AM","entered"
"January 03, 2017 at 09:49AM","entered"
"January 03, 2017 at 05:02PM","entered"
"January 03, 2017 at 05:08PM","entered"
"January 04, 2017 at 09:34AM","entered"
"January 04, 2017 at 11:31AM","entered"
"January 04, 2017 at 02:17PM","entered"
"January 04, 2017 at 03:48PM","entered"
"January 04, 2017 at 10:03PM","entered"
"January 05, 2017 at 09:35AM","entered"
"January 05, 2017 at 05:30PM","exited"
"January 05, 2017 at 05:31PM","entered"
"January 05, 2017 at 06:20PM","entered"
"January 05, 2017 at 06:57PM","entered"
"January 05, 2017 at 07:08PM","entered"
"January 05, 2017 at 07:11PM","entered"
"January 05, 2017 at 07:14PM","entered"
"January 05, 2017 at 07:22PM","entered"
"January 05, 2017 at 07:45PM","entered"
"January 05, 2017 at 08:00PM","entered"
"January 05, 2017 at 08:11PM","entered"
"January 05, 2017 at 08:27PM","entered"
"January 05, 2017 at 08:42PM","entered"
"January 05, 2017 at 08:58PM","entered"
"January 05, 2017 at 09:29PM","entered"
"January 05, 2017 at 10:16PM","entered"
"January 05, 2017 at 10:52PM","entered"
"January 05, 2017 at 11:28PM","entered"
"January 05, 2017 at 11:35PM","entered"
"January 05, 2017 at 11:42PM","entered"
"January 06, 2017 at 12:02AM","entered"
"January 06, 2017 at 12:34AM","entered"
"January 06, 2017 at 01:02AM","entered"
"January 06, 2017 at 03:12PM","entered"
"January 06, 2017 at 03:18PM","entered"
"January 06, 2017 at 03:30PM","entered"
"January 06, 2017 at 04:15PM","entered"
"January 06, 2017 at 04:30PM","entered"
"January 06, 2017 at 05:37PM","entered"
"January 06, 2017 at 05:50PM","entered"
"January 06, 2017 at 07:43PM","entered"
"January 06, 2017 at 08:20PM","entered"
"January 06, 2017 at 08:45PM","entered"
"January 06, 2017 at 09:02PM","entered"
"January 06, 2017 at 09:16PM","entered"
"January 06, 2017 at 09:28PM","entered"
"January 06, 2017 at 09:48PM","entered"
"January 06, 2017 at 10:04PM","entered"
"January 06, 2017 at 10:33PM","entered"
"January 06, 2017 at 11:14PM","entered"
"January 07, 2017 at 12:20AM","entered"
"January 07, 2017 at 05:33PM","entered"
"January 07, 2017 at 05:49PM","entered"
"January 07, 2017 at 05:55PM","exited"
"January 08, 2017 at 02:33PM","entered"
"January 08, 2017 at 10:41PM","exited"
"January 09, 2017 at 09:40AM","entered"
"January 09, 2017 at 09:44AM","entered"
"January 09, 2017 at 10:21AM","entered"
"January 09, 2017 at 12:06PM","entered"
"January 09, 2017 at 06:55PM","entered"
"January 09, 2017 at 09:01PM","exited"
"January 10, 2017 at 09:55AM","entered"
"January 10, 2017 at 07:03PM","exited"
"January 11, 2017 at 09:41AM","entered"
"January 11, 2017 at 05:31PM","exited"
"January 13, 2017 at 08:58AM","entered"
"January 13, 2017 at 07:04PM","entered"
"January 13, 2017 at 08:15PM","exited"
"January 14, 2017 at 02:17PM","entered"
"January 14, 2017 at 08:27PM","exited"
"January 16, 2017 at 09:00AM","entered"
"January 16, 2017 at 10:32PM","exited"
"January 17, 2017 at 08:09AM","entered"
"January 17, 2017 at 08:38AM","entered"
"January 17, 2017 at 09:59AM","entered"
"January 17, 2017 at 10:12AM","entered"
"January 17, 2017 at 10:39AM","entered"
"January 17, 2017 at 10:53AM","entered"
"January 17, 2017 at 11:14AM","entered"
"January 17, 2017 at 11:28AM","entered"
"January 17, 2017 at 11:44AM","entered"
"January 17, 2017 at 11:58AM","entered"
"January 17, 2017 at 01:53PM","entered"
"January 17, 2017 at 03:04PM","entered"
"January 17, 2017 at 03:56PM","entered"
"January 17, 2017 at 04:20PM","entered"
"January 17, 2017 at 05:28PM","entered"
"January 17, 2017 at 06:38PM","entered"
"January 17, 2017 at 07:17PM","entered"
"January 17, 2017 at 08:15PM","exited"
"January 17, 2017 at 10:38PM","entered"
"January 17, 2017 at 10:56PM","entered"
"January 17, 2017 at 11:20PM","entered"
"January 18, 2017 at 01:18AM","entered"
"January 18, 2017 at 01:33AM","entered"
"January 18, 2017 at 07:49AM","entered"
"January 18, 2017 at 11:27AM","entered"
"January 18, 2017 at 02:40PM","exited"
"January 18, 2017 at 03:49PM","entered"
"January 18, 2017 at 07:01PM","exited"
"January 19, 2017 at 02:25PM","entered"
"January 19, 2017 at 03:40PM","entered"
"January 19, 2017 at 06:12PM","entered"
"January 19, 2017 at 08:47PM","exited"
"January 20, 2017 at 08:47AM","entered"
"January 20, 2017 at 12:13PM","entered"
"January 20, 2017 at 12:35PM","entered"
"January 20, 2017 at 10:30PM","exited"
"January 23, 2017 at 09:24AM","entered"
"January 23, 2017 at 05:51PM","exited"
"January 23, 2017 at 06:02PM","entered"
"January 23, 2017 at 10:28PM","exited"
"January 24, 2017 at 09:00AM","entered"
"January 24, 2017 at 10:00AM","entered"
"January 24, 2017 at 10:07AM","entered"
"January 24, 2017 at 10:16AM","entered"
"January 24, 2017 at 10:24AM","entered"
"January 24, 2017 at 10:39AM","entered"
"January 24, 2017 at 10:59AM","entered"
"January 24, 2017 at 11:49AM","entered"
"January 24, 2017 at 11:57AM","entered"
"January 24, 2017 at 02:16PM","entered"
"January 24, 2017 at 02:18PM","entered"
"January 24, 2017 at 02:31PM","entered"
"January 24, 2017 at 02:42PM","entered"
"January 24, 2017 at 02:59PM","entered"
"January 24, 2017 at 03:15PM","entered"
"January 24, 2017 at 03:21PM","entered"
"January 24, 2017 at 04:16PM","entered"
"January 24, 2017 at 04:25PM","entered"
"January 24, 2017 at 05:20PM","entered"
"January 24, 2017 at 05:28PM","entered"
"January 24, 2017 at 05:38PM","entered"
"January 24, 2017 at 05:53PM","entered"
"January 24, 2017 at 06:55PM","entered"
"January 24, 2017 at 07:30PM","entered"
"January 24, 2017 at 08:48PM","entered"
"January 24, 2017 at 09:05PM","entered"
"January 24, 2017 at 10:31PM","entered"
"January 24, 2017 at 10:44PM","entered"
"January 24, 2017 at 11:27PM","entered"
"January 25, 2017 at 09:50AM","entered"
"January 25, 2017 at 06:57PM","entered"
"January 25, 2017 at 07:28PM","entered"
"January 25, 2017 at 07:29PM","exited"
"January 25, 2017 at 07:44PM","entered"
"January 26, 2017 at 01:32AM","exited"
"January 26, 2017 at 09:33AM","entered"
"January 26, 2017 at 07:00PM","exited"
"January 27, 2017 at 08:31AM","entered"
"January 27, 2017 at 08:59AM","entered"
"January 27, 2017 at 09:30AM","entered"
"January 27, 2017 at 10:04AM","entered"
"January 27, 2017 at 10:13AM","entered"
"January 27, 2017 at 11:30AM","entered"
"January 27, 2017 at 12:40PM","entered"
"January 27, 2017 at 12:55PM","entered"
"January 27, 2017 at 02:25PM","entered"
"January 27, 2017 at 02:40PM","entered"
"January 27, 2017 at 03:05PM","entered"
"January 27, 2017 at 04:05PM","entered"
"January 27, 2017 at 04:39PM","entered"
"January 27, 2017 at 04:47PM","entered"
"January 27, 2017 at 05:57PM","entered"
"January 27, 2017 at 06:13PM","entered"
"January 27, 2017 at 06:45PM","entered"
"January 27, 2017 at 11:09PM","entered"
"January 28, 2017 at 01:19AM","entered"
"January 28, 2017 at 01:23AM","exited"
"January 29, 2017 at 04:09AM","entered"
"January 29, 2017 at 04:13AM","exited"
"January 30, 2017 at 12:30PM","entered"
"January 30, 2017 at 04:57PM","exited"
"January 31, 2017 at 10:41AM","entered"
"January 31, 2017 at 11:31AM","entered"
"January 31, 2017 at 11:44AM","entered"
"January 31, 2017 at 12:28PM","entered"
"January 31, 2017 at 01:37PM","entered"
"January 31, 2017 at 02:08PM","entered"
"January 31, 2017 at 03:08PM","entered"
"January 31, 2017 at 03:23PM","entered"
"January 31, 2017 at 03:54PM","entered"
"January 31, 2017 at 04:35PM","entered"
"January 31, 2017 at 06:49PM","exited"
"January 31, 2017 at 10:46PM","entered"
"January 31, 2017 at 10:47PM","exited"
"February 01, 2017 at 11:32AM","entered"
"February 01, 2017 at 04:44PM","entered"
"February 01, 2017 at 06:21PM","entered"
"February 01, 2017 at 07:06PM","entered"
"February 01, 2017 at 07:27PM","entered"
"February 01, 2017 at 07:42PM","entered"
"February 01, 2017 at 08:38PM","entered"
"February 01, 2017 at 09:03PM","entered"
"February 01, 2017 at 09:32PM","entered"
"February 01, 2017 at 10:15PM","entered"
"February 01, 2017 at 10:30PM","entered"
"February 01, 2017 at 10:46PM","entered"
"February 01, 2017 at 11:01PM","entered"
"February 01, 2017 at 11:02PM","exited"
"February 02, 2017 at 10:31AM","entered"
"February 02, 2017 at 10:42AM","entered"
"February 02, 2017 at 11:03AM","entered"
"February 02, 2017 at 11:14AM","entered"
"February 02, 2017 at 11:52AM","entered"
"February 02, 2017 at 12:53PM","entered"
"February 02, 2017 at 01:46PM","entered"
"February 02, 2017 at 02:31PM","entered"
"February 02, 2017 at 02:42PM","entered"
"February 02, 2017 at 03:49PM","entered"
"February 02, 2017 at 05:30PM","entered"
"February 02, 2017 at 05:33PM","entered"
"February 02, 2017 at 05:43PM","entered"
"February 02, 2017 at 05:50PM","entered"
"February 02, 2017 at 05:55PM","entered"
"February 02, 2017 at 06:18PM","entered"
"February 02, 2017 at 07:05PM","entered"
"February 02, 2017 at 08:01PM","entered"
"February 02, 2017 at 09:01PM","entered"
"February 02, 2017 at 09:15PM","entered"
"February 03, 2017 at 08:51AM","entered"
"February 03, 2017 at 08:54AM","exited"
"February 03, 2017 at 08:56AM","entered"
"February 03, 2017 at 09:10AM","entered"
"February 03, 2017 at 09:58AM","entered"
"February 03, 2017 at 10:17AM","entered"
"February 03, 2017 at 10:54AM","entered"
"February 03, 2017 at 11:04AM","entered"
"February 03, 2017 at 11:17AM","entered"
"February 03, 2017 at 12:06PM","entered"
"February 03, 2017 at 12:13PM","entered"
"February 03, 2017 at 12:18PM","entered"
"February 03, 2017 at 12:28PM","entered"
"February 03, 2017 at 12:47PM","entered"
"February 03, 2017 at 12:58PM","entered"
"February 03, 2017 at 03:13PM","entered"
"February 03, 2017 at 04:15PM","entered"
"February 03, 2017 at 04:33PM","entered"
